ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות מרמה,זיוף מסמכים והפצתם,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות מרמה,מרמה ועושק,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות כלפי הרכוש,גניבת אופניים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2021-Q4,עבירות סדר ציבורי,משחקים אסורים והימורים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות בטחון,עבירות אחרות כלפי בטחון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q1,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות מרמה,זיוף כסף ובולים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות מרמה,זיוף מסמכים והפצתם,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות מרמה,מרמה ועושק,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות סדר ציבורי,איומים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות כלפי הרכוש,התפרצות לבית דירה,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות מרמה,זיוף מסמכים והפצתם,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות מרמה,מרמה ועושק,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q4,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2022-Q4,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות מרמה,זיוף מסמכים והפצתם,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות מרמה,מרמה ועושק,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001336.0,2023-Q1,קבוצת כל השאר,סטיסטי כל השאר,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30001337.0,2018-Q1,עבירות בטחון,ידוי אבנים,1
